informacoes_basicas_data_requicisao,informacoes_basicas_empresa_divisao,informacoes_basicas_cliente,id_vaga
2022-02-16,Decision Campinas,Miller-Curry,8396
2022-02-16,Decision Campinas,Miller-Curry,8395
2022-02-16,Decision São Paulo,Mann and Sons,8394
2022-02-16,Decision Campinas,Miller-Curry,8393
2022-02-16,Decision São Paulo,"Morris, Moran and Dodson",8392
2022-02-16,Decision São Paulo,"Morris, Moran and Dodson",8391
2022-02-16,Decision São Paulo,Mann and Sons,8390
2022-02-16,Decision São Paulo,Mann and Sons,8389
2022-02-16,Decision São Paulo,Nelson-Page,8388
2022-02-16,Decision São Paulo,Nelson-Page,8387
2022-02-16,Decision São Paulo,Nelson-Page,8386
2022-02-16,Decision São Paulo,Nelson-Page,8385
2022-02-16,Decision São Paulo,Nelson-Page,8384
2022-02-16,Decision São Paulo,Nelson-Page,8383
2022-02-16,Decision São Paulo,Nelson-Page,8382
2022-02-16,Decision São Paulo,Nelson-Page,8381
2022-02-16,Decision São Paulo,Nelson-Page,8380
2022-02-16,Decision São Paulo,Mann and Sons,8379
2022-02-16,Decision São Paulo,Nelson-Page,8378
2022-02-16,Decision São Paulo,Nelson-Page,8377
2022-02-16,Decision São Paulo,Mann and Sons,8376
2022-02-16,Decision São Paulo,Barnes-Woods,8375
2022-02-15,Decision São Paulo,Johnson-Aguirre,8374
2022-02-15,Decision Campinas,Miller-Curry,8373
2022-02-15,Decision São Paulo,Nelson-Page,8372
2022-02-15,Decision São Paulo,Nelson-Page,8371
2022-02-14,Decision São Paulo,Morrison Ltd,8370
2022-02-14,Decision São Paulo,"Miller, Tran and Chang",8369
2022-02-14,Decision São Paulo,Nelson-Page,8368
2022-02-11,Decision São Paulo,Morrison Ltd,8367
2022-02-11,Decision São Paulo,Morrison Ltd,8366
2022-02-11,Decision São Paulo,"Miller, Tran and Chang",8365
2022-02-11,Decision São Paulo,"Miller, Tran and Chang",8364
2022-02-11,Decision São Paulo,"Miller, Tran and Chang",8363
2022-02-11,Decision São Paulo,Johnson-Pratt,8362
2022-02-11,Decision São Paulo,Walters Group,8361
2022-02-11,Decision São Paulo,Jenkins-Walker,8360
2022-02-11,Decision São Paulo,Nelson-Page,8359
2022-02-11,Decision São Paulo,Nelson-Page,8358
2022-02-11,Decision São Paulo,Nelson-Page,8357
2022-02-11,Decision São Paulo,Nelson-Page,8356
2022-02-11,Decision São Paulo,Nelson-Page,8355
2022-02-11,Decision São Paulo,Nelson-Page,8354
2022-02-11,Decision São Paulo,Nelson-Page,8353
2022-02-11,Decision São Paulo,Nelson-Page,8352
2022-02-11,Decision São Paulo,Nelson-Page,8351
2022-02-11,Decision São Paulo,Morrison Ltd,8350
2022-02-11,Decision São Paulo,Morrison Ltd,8349
2022-02-10,Decision Campinas,Miller-Curry,8347
2022-02-10,Decision Campinas,Miller-Curry,8346
2022-02-10,Decision São Paulo,"Miller, Tran and Chang",8345
2022-02-10,Decision São Paulo,"Morris, Moran and Dodson",8344
2022-02-10,Decision São Paulo,Nelson-Page,8343
2022-02-10,Decision São Paulo,Nelson-Page,8342
2022-02-10,Decision São Paulo,Nelson-Page,8341
2022-02-10,Decision São Paulo,Nelson-Page,8340
2022-02-10,Decision São Paulo,Nelson-Page,8339
2022-02-10,Decision São Paulo,Nelson-Page,8338
2022-02-10,Decision São Paulo,Nelson-Page,8337
2022-02-09,Decision São Paulo,"Morris, Moran and Dodson",8336
2022-02-09,Decision São Paulo,"Wade, Bernard and Bailey",8335
2022-02-09,Decision São Paulo,Nelson-Page,8334
2022-02-09,Decision São Paulo,Nelson-Page,8333
2022-02-09,Decision São Paulo,Nelson-Page,8332
2022-02-08,Decision São Paulo,Morrison Ltd,8331
2022-02-08,Decision São Paulo,Morrison Ltd,8330
2022-02-08,Decision São Paulo,Morrison Ltd,8329
2022-02-08,Decision São Paulo,Morrison Ltd,8328
2022-02-08,Decision São Paulo,Johnson-Pratt,8327
2022-02-08,Decision Campinas,Miller-Curry,8326
2022-02-08,Decision Campinas,Miller-Curry,8325
2022-02-08,Decision Campinas,Miller-Curry,8324
2022-02-08,Decision São Paulo,Nelson-Page,8323
2022-02-08,Decision São Paulo,Nelson-Page,8322
2022-02-08,Decision São Paulo,"Morris, Moran and Dodson",8321
2022-02-08,Decision Campinas,Miller-Curry,8320
2022-02-08,Decision São Paulo,"Miller, Tran and Chang",8319
2022-02-08,Decision São Paulo,"Miller, Tran and Chang",8318
2022-02-08,Decision São Paulo,"Miller, Tran and Chang",8317
2022-02-07,Decision São Paulo,Jenkins-Walker,8316
2022-02-07,Decision São Paulo,Jenkins-Walker,8315
2022-02-07,Decision São Paulo,Jenkins-Walker,8314
2022-02-07,Decision São Paulo,Jenkins-Walker,8313
2022-02-07,Decision São Paulo,Callahan-Hall,8312
2022-02-07,Decision São Paulo,"Morris, Moran and Dodson",8311
2022-02-07,Decision São Paulo,Nelson-Page,8310
2022-02-07,Decision São Paulo,Nelson-Page,8309
2022-02-07,Decision São Paulo,Nelson-Page,8308
2022-02-07,Decision São Paulo,Nelson-Page,8307
2022-02-07,Decision Campinas,Miller-Curry,8306
2022-02-07,Decision Campinas,Miller-Curry,8305
2022-02-07,Decision São Paulo,Mann and Sons,8304
2022-02-07,Decision São Paulo,"Chapman, Brown and Hart",8303
2022-02-04,Decision São Paulo,Morrison Ltd,8302
2022-02-04,Decision Campinas,Miller-Curry,8301
2022-02-04,Decision São Paulo,Luna-Carpenter,8300
2022-02-03,Decision São Paulo,"Morris, Moran and Dodson",8299
2022-02-03,Decision Campinas,Miller-Curry,8298
2022-02-03,Decision São Paulo,"Morris, Moran and Dodson",8297
2022-02-03,Decision São Paulo,Jenkins-Walker,8296
2022-02-03,Decision Campinas,Miller-Curry,8295
2022-02-03,Decision Campinas,Miller-Curry,8294
2022-02-03,Decision Campinas,Miller-Curry,8293
2022-02-03,Decision São Paulo,Nelson-Page,8292
2022-02-03,Decision São Paulo,Nelson-Page,8291
2022-02-03,Decision São Paulo,Nelson-Page,8290
2022-02-03,Decision São Paulo,Nelson-Page,8289
2022-02-03,Decision São Paulo,Nelson-Page,8288
2022-02-03,Decision São Paulo,Nelson-Page,8287
2022-02-03,Decision São Paulo,Nelson-Page,8286
2022-02-03,Decision São Paulo,Barnes-Woods,8285
2022-02-03,Decision São Paulo,Nelson-Page,8284
2022-02-03,Decision Campinas,Miller-Curry,8283
2022-02-03,Decision São Paulo,Jenkins-Walker,8282
2022-02-02,Decision São Paulo,Jenkins-Walker,8281
2022-02-02,Decision São Paulo,Jenkins-Walker,8280
2022-02-02,Decision São Paulo,Jenkins-Walker,8279
2022-02-02,Decision São Paulo,Jenkins-Walker,8278
2022-02-02,Decision São Paulo,Jenkins-Walker,8277
2022-02-02,Decision São Paulo,Jenkins-Walker,8276
2022-02-02,Decision São Paulo,Jenkins-Walker,8275
2022-02-02,Decision São Paulo,Jenkins-Walker,8274
2022-02-02,Decision São Paulo,Jenkins-Walker,8273
2022-02-02,Decision São Paulo,Jenkins-Walker,8272
2022-02-02,Decision São Paulo,Morrison Ltd,8271
2022-02-02,Decision São Paulo,Jenkins-Walker,8270
2022-02-02,Decision São Paulo,Jenkins-Walker,8269
2022-02-02,Decision São Paulo,Jenkins-Walker,8268
2022-02-02,Decision Campinas,Miller-Curry,8267
2022-02-02,Decision São Paulo,Jenkins-Walker,8266
2022-02-02,Decision São Paulo,Morrison Ltd,8265
2022-02-02,Decision São Paulo,Mann and Sons,8264
2022-02-02,Decision São Paulo,Jenkins-Walker,8263
2022-02-02,Decision São Paulo,Morrison Ltd,8262
2022-02-02,Decision São Paulo,"Morris, Moran and Dodson",8261
2022-02-02,Decision São Paulo,Jenkins-Walker,8260
2022-02-02,Decision São Paulo,Jenkins-Walker,8259
2022-02-02,Decision São Paulo,Jenkins-Walker,8258
2022-02-02,Decision São Paulo,Jenkins-Walker,8257
2022-02-02,Decision São Paulo,Jenkins-Walker,8256
2022-02-02,Decision São Paulo,Jenkins-Walker,8255
2022-02-02,Decision São Paulo,Jenkins-Walker,8254
2022-02-02,Decision São Paulo,Jenkins-Walker,8253
2022-02-02,Decision São Paulo,Jenkins-Walker,8252
2022-02-02,Decision São Paulo,Jenkins-Walker,8251
2022-02-02,Decision São Paulo,Nelson-Page,8250
2022-02-01,Decision São Paulo,Johnson-Aguirre,8249
2022-02-01,Decision Campinas,Miller-Curry,8248
2022-02-01,Decision Campinas,Miller-Curry,8247
2022-02-01,Decision Campinas,Miller-Curry,8246
2022-02-01,Decision São Paulo,Barnes-Woods,8245
2022-02-01,Decision São Paulo,Johnson-Pratt,8244
2022-02-01,Decision São Paulo,Nelson-Page,8242
2022-02-01,Decision São Paulo,Nelson-Page,8241
2022-01-31,Decision São Paulo,Barnes-Woods,8240
2022-01-31,Decision São Paulo,Nelson-Page,8239
2022-01-31,Decision São Paulo,Nelson-Page,8238
2022-01-31,Decision São Paulo,Nelson-Page,8237
2022-01-31,Decision São Paulo,Nelson-Page,8236
2022-01-31,Decision São Paulo,Nelson-Page,8235
2022-01-31,Decision São Paulo,Nelson-Page,8234
2022-01-31,Decision Campinas,Miller-Curry,8233
2022-01-29,Decision São Paulo,"Morris, Moran and Dodson",8232
2022-01-29,Decision São Paulo,Mann and Sons,8231
2022-01-29,Decision São Paulo,Mann and Sons,8230
2022-01-29,Decision São Paulo,Mann and Sons,8229
2022-01-29,Decision São Paulo,Mann and Sons,8228
2022-01-29,Decision São Paulo,Mann and Sons,8227
2022-01-29,Decision São Paulo,Mann and Sons,8226
2022-01-29,Decision São Paulo,Mann and Sons,8225
2022-01-28,Decision São Paulo,Morrison Ltd,8224
2022-01-28,Decision São Paulo,Morrison Ltd,8223
2022-01-28,Decision São Paulo,Morrison Ltd,8222
2022-01-28,Decision São Paulo,Jenkins-Walker,8221
2022-01-28,Decision São Paulo,Jenkins-Walker,8220
2022-01-28,Decision São Paulo,Jenkins-Walker,8219
2022-01-28,Decision São Paulo,Jenkins-Walker,8218
2022-01-28,Decision São Paulo,Jenkins-Walker,8217
2022-01-28,Decision São Paulo,Jenkins-Walker,8216
2022-01-28,Decision São Paulo,Jenkins-Walker,8215
2022-01-28,Decision São Paulo,Jenkins-Walker,8214
2022-01-28,Decision São Paulo,Jenkins-Walker,8213
2019-07-15,Decision São Paulo,"Morris, Moran and Dodson",1098
2019-07-12,Decision São Paulo,Gonzalez and Sons,1097
2019-07-11,Decision São Paulo,"Wade, Bernard and Bailey",1096
2019-07-11,Decision São Paulo,"Wade, Bernard and Bailey",1095
2019-07-11,Decision Campinas,Miller-Curry,1094
2019-07-11,Decision Campinas,Miller-Curry,1093
2019-07-11,Decision Campinas,Miller-Curry,1092
2019-07-11,Decision Campinas,Miller-Curry,1091
2019-07-11,Decision Campinas,Miller-Curry,1090
2019-07-11,Decision Campinas,Miller-Curry,1089
2019-07-11,Decision Campinas,Miller-Curry,1088
2019-07-11,Decision Campinas,Miller-Curry,1087
2019-07-11,Decision Campinas,Miller-Curry,1086
2019-07-11,Decision Campinas,Miller-Curry,1085
2019-07-11,Decision Campinas,Miller-Curry,1084
2019-07-11,Decision Campinas,Miller-Curry,1083
2019-07-11,Decision Campinas,Miller-Curry,1082
2019-07-11,Decision Campinas,Miller-Curry,1081
2019-07-11,Decision Campinas,Miller-Curry,1080
2019-07-11,Decision Campinas,Miller-Curry,1079
2019-07-11,Decision Campinas,Miller-Curry,1078
2019-07-11,Decision Campinas,Miller-Curry,1077
2019-07-11,Decision Campinas,Miller-Curry,1076
2019-07-11,Decision Campinas,Miller-Curry,1075
2019-07-11,Decision Campinas,Miller-Curry,1074
2019-07-11,Decision Campinas,Miller-Curry,1073
2019-07-11,Decision Campinas,Miller-Curry,1072
2019-07-11,Decision Campinas,Miller-Curry,1071
2019-07-11,Decision Campinas,Miller-Curry,1070
2019-07-11,Decision Campinas,Miller-Curry,1069
2019-07-11,Decision Campinas,Miller-Curry,1068
2019-07-11,Decision Campinas,Miller-Curry,1067
2019-07-11,Decision Campinas,Miller-Curry,1066
2019-07-11,Decision Campinas,Miller-Curry,1065
2019-07-11,Decision Campinas,Miller-Curry,1064
2019-07-11,Decision Campinas,Miller-Curry,1063
2019-07-11,Decision Campinas,Miller-Curry,1062
2019-07-11,Decision Campinas,Miller-Curry,1061
2019-07-11,Decision Campinas,Miller-Curry,1060
2019-07-11,Decision Campinas,Miller-Curry,1059
2019-07-11,Decision São Paulo,Mann and Sons,1058
2019-07-11,Decision São Paulo,Mann and Sons,1057
2019-07-11,Decision São Paulo,Mann and Sons,1056
2019-07-11,Decision São Paulo,Mann and Sons,1055
2019-07-11,Decision Campinas,Miller-Curry,1054
2019-07-11,Decision Campinas,Miller-Curry,1053
2019-07-11,Decision São Paulo,Nelson-Page,1052
2019-07-11,Decision São Paulo,"Wade, Bernard and Bailey",1051
2019-07-11,Decision São Paulo,Nelson-Page,1050
2019-07-11,Decision São Paulo,"Wade, Bernard and Bailey",1049
2019-07-11,Decision São Paulo,Nelson-Page,1048
2019-07-11,Decision Campinas,Miller-Curry,1047
2019-07-11,Decision Campinas,Miller-Curry,1046
2019-07-11,Decision Campinas,Miller-Curry,1045
2019-07-11,Decision Campinas,Miller-Curry,1044
2019-07-11,Decision Campinas,Miller-Curry,1043
2019-07-11,Decision Campinas,Miller-Curry,1042
2019-07-11,Decision São Paulo,"Morris, Moran and Dodson",1041
2019-07-11,Decision Campinas,Miller-Curry,1040
2019-07-11,Decision Campinas,Miller-Curry,1039
2019-07-11,Decision São Paulo,"Morris, Moran and Dodson",1038
2019-07-11,Decision Campinas,Miller-Curry,1037
2019-07-11,Decision Campinas,Miller-Curry,1036
2019-07-11,Decision Campinas,Miller-Curry,1035
2019-07-11,Decision Campinas,Miller-Curry,1034
2019-07-11,Decision Campinas,Miller-Curry,1033
2019-07-11,Decision Campinas,Miller-Curry,1032
2019-07-11,Decision Campinas,Miller-Curry,1031
2019-07-10,Decision São Paulo,Morrison Ltd,1030
2019-07-10,Decision São Paulo,Barnes-Woods,1029
2019-07-08,Decision São Paulo,Morrison Ltd,1028
2019-07-08,Decision São Paulo,"Morris, Moran and Dodson",1027
2019-07-05,Decision São Paulo,Gonzalez and Sons,1026
2019-07-05,Decision São Paulo,Barnes-Woods,1025
2019-07-05,Decision São Paulo,Barnes-Woods,1024
2019-07-05,Decision São Paulo,Luna-Carpenter,1023
2019-07-05,Decision São Paulo,King-Russell,1022
2019-07-05,Decision São Paulo,Morrison Ltd,1021
2019-07-05,Decision São Paulo,Morrison Ltd,1020
2019-07-05,Decision São Paulo,Mann and Sons,1019
2019-07-05,Decision São Paulo,Mann and Sons,1018
2019-07-05,Decision São Paulo,"Wade, Bernard and Bailey",1017
2019-07-05,Decision São Paulo,Nelson-Page,1016
2019-07-05,Decision São Paulo,Nelson-Page,1015
2019-07-05,Decision São Paulo,Nelson-Page,1014
2019-07-05,Decision São Paulo,Nelson-Page,1013
2019-07-05,Decision São Paulo,Nelson-Page,1012
2019-07-05,Decision São Paulo,Nelson-Page,1011
2019-07-05,Decision São Paulo,"Morris, Moran and Dodson",1010
2019-07-04,Decision São Paulo,Morrison Ltd,1009
2019-07-04,Decision São Paulo,Gonzalez and Sons,1008
2019-07-04,Decision São Paulo,Callahan-Hall,1007
2019-07-04,Decision São Paulo,Callahan-Hall,1006
2019-07-04,Decision São Paulo,"Morris, Moran and Dodson",1005
2019-07-04,Decision São Paulo,"Morris, Moran and Dodson",1004
2019-07-04,Decision São Paulo,Nelson-Page,1003
2019-07-04,Decision São Paulo,"Morris, Moran and Dodson",1002
2019-07-04,Decision São Paulo,"Morris, Moran and Dodson",1001
2019-07-04,Decision São Paulo,King-Russell,1000
2019-07-04,Decision São Paulo,King-Russell,999
2019-07-04,Decision Campinas,Miller-Curry,998
2019-07-03,Decision São Paulo,"Padilla, Ramos and Powell",997
2019-07-03,Decision São Paulo,"Padilla, Ramos and Powell",996
2019-07-03,Decision São Paulo,"Padilla, Ramos and Powell",995
2019-07-03,Decision São Paulo,Johnson-Aguirre,994
2019-07-03,Decision São Paulo,Callahan-Hall,993
2019-07-03,Decision São Paulo,Callahan-Hall,992
2019-07-03,Decision São Paulo,"Morris, Moran and Dodson",991
2019-07-03,Decision São Paulo,Barnes-Woods,990
2019-07-03,Decision São Paulo,"Morris, Moran and Dodson",989
2019-07-03,Decision São Paulo,"Morris, Moran and Dodson",988
2019-07-03,Decision São Paulo,Gonzalez and Sons,987
2019-07-02,Decision São Paulo,Morrison Ltd,986
2019-07-02,Decision São Paulo,"Morris, Moran and Dodson",985
2019-07-02,Decision São Paulo,"Morris, Moran and Dodson",984
2019-07-02,Decision São Paulo,Gonzalez and Sons,983
2019-07-01,Decision São Paulo,"Wade, Bernard and Bailey",982
2019-07-01,Decision São Paulo,"Morris, Moran and Dodson",981
2019-07-01,Decision São Paulo,"Morris, Moran and Dodson",980
2019-07-01,Decision São Paulo,"Morris, Moran and Dodson",979
2019-07-01,Decision São Paulo,Morrison Ltd,978
2019-07-01,Decision São Paulo,Jones-Hodges,977
2019-07-01,Decision São Paulo,Johnson-Aguirre,976
2019-07-01,Decision Campinas,Miller-Curry,975
2019-07-01,Decision Campinas,Miller-Curry,974
2019-07-01,Decision São Paulo,Gonzalez and Sons,973
2019-06-28,Decision São Paulo,Mann and Sons,972
2019-06-28,Decision São Paulo,Mann and Sons,971
2019-06-28,Decision São Paulo,Mann and Sons,970
2019-06-28,Decision São Paulo,Mann and Sons,969
2019-06-28,Decision São Paulo,Mann and Sons,968
2019-06-28,Decision São Paulo,Mann and Sons,967
2019-06-28,Decision São Paulo,Mann and Sons,966
2019-06-27,Decision São Paulo,Morrison Ltd,965
2019-06-27,Decision São Paulo,Morrison Ltd,964
2019-06-27,Decision São Paulo,Nelson-Page,963
2019-06-27,Decision São Paulo,Marquez and Sons,962
2019-06-27,Decision São Paulo,Marquez and Sons,961
2019-06-27,Decision São Paulo,Marquez and Sons,960
2019-06-27,Decision São Paulo,Marquez and Sons,959
2019-06-27,Decision São Paulo,Marquez and Sons,958
2019-06-27,Decision São Paulo,Marquez and Sons,957
2019-06-27,Decision São Paulo,Marquez and Sons,956
2019-06-27,Decision São Paulo,Nelson-Page,955
2019-06-27,Decision São Paulo,Nelson-Page,954
2019-06-27,Decision São Paulo,Walters Group,952
2019-06-26,Decision São Paulo,"Morris, Moran and Dodson",951
2019-06-26,Decision São Paulo,Mann and Sons,950
2019-06-26,Decision Campinas,Miller-Curry,949
2019-06-26,Decision São Paulo,Callahan-Hall,948
2019-06-26,Decision São Paulo,Nelson-Page,947
2019-06-25,Decision São Paulo,Morrison Ltd,946
2019-06-25,Decision São Paulo,Barnes-Woods,945
2019-06-25,Decision São Paulo,Walters Group,944
2019-06-24,Decision Campinas,Miller-Curry,943
2019-06-24,Decision São Paulo,Nelson-Page,942
2019-06-24,Decision Campinas,Miller-Curry,941
2019-06-24,Decision São Paulo,"Wade, Bernard and Bailey",940
2019-06-24,Decision São Paulo,"Wade, Bernard and Bailey",939
2019-06-24,Decision São Paulo,Nelson-Page,938
2019-06-24,Decision São Paulo,"Morris, Moran and Dodson",937
2019-06-21,Decision São Paulo,Mann and Sons,936
2019-06-21,Decision São Paulo,Morrison Ltd,935
2019-06-20,Decision São Paulo,Nelson-Page,934
2019-06-19,Decision São Paulo,Jimenez PLC,933
2019-06-19,Decision São Paulo,"Morris, Moran and Dodson",932
2019-06-19,Decision São Paulo,Johnson-Aguirre,931
2019-06-19,Decision São Paulo,Johnson-Aguirre,930
2019-06-19,Decision São Paulo,Johnson-Aguirre,929
2019-06-19,Decision São Paulo,Gonzalez and Sons,928
2019-06-19,Decision São Paulo,Mann and Sons,927
2019-06-18,Decision São Paulo,Mann and Sons,926
2019-06-18,Decision São Paulo,Barnes-Woods,925
2019-06-17,Decision São Paulo,Mann and Sons,924
2019-06-17,Decision São Paulo,Mann and Sons,923
2019-06-17,Decision São Paulo,Barnes-Woods,922
2019-06-14,Decision São Paulo,Mann and Sons,921
2019-06-14,Decision São Paulo,Gonzalez and Sons,919
2019-06-14,Decision São Paulo,Walters Group,918
2019-06-13,Decision São Paulo,Nelson-Page,917
2019-06-13,Decision São Paulo,Nelson-Page,916
2019-06-13,Decision São Paulo,Barnes-Woods,915
2019-06-13,Decision São Paulo,Barnes-Woods,914
2019-06-13,Decision São Paulo,"Morris, Moran and Dodson",913
2019-06-12,Decision São Paulo,Nelson-Page,912
2019-06-12,Decision São Paulo,Morrison Ltd,911
2019-06-12,Decision São Paulo,Morrison Ltd,910
2019-06-12,Decision São Paulo,Morrison Ltd,909
2019-06-12,Decision São Paulo,Morrison Ltd,908
2019-06-12,Decision São Paulo,Callahan-Hall,907
2019-06-12,Decision São Paulo,Callahan-Hall,906
2019-06-12,Decision São Paulo,Barnes-Woods,905
2019-06-11,Decision São Paulo,Johnson-Aguirre,904
2019-06-11,Decision São Paulo,Johnson-Aguirre,903
2019-06-11,Decision São Paulo,Nelson-Page,902
2019-06-11,Decision São Paulo,Nelson-Page,901
2019-06-10,Decision São Paulo,Mann and Sons,900
2019-06-10,Decision São Paulo,Mann and Sons,899
2019-06-10,Decision São Paulo,Gonzalez and Sons,898
2019-06-10,Decision São Paulo,Nelson-Page,897
2019-06-09,Decision São Paulo,Morrison Ltd,896
2019-06-09,Decision São Paulo,"Wade, Bernard and Bailey",895
2019-06-09,Decision São Paulo,"Wade, Bernard and Bailey",894
2019-06-07,Decision São Paulo,Callahan-Hall,893
2019-06-07,Decision São Paulo,Callahan-Hall,892
2019-06-07,Decision São Paulo,Callahan-Hall,891
2019-06-07,Decision São Paulo,Walters Group,890
2019-06-07,Decision Campinas,Miller-Curry,889
2019-06-07,Decision São Paulo,Walters Group,888
2019-06-07,Decision São Paulo,Walters Group,887
2019-06-06,Decision São Paulo,Gonzalez and Sons,886
2019-06-06,Decision São Paulo,"Wade, Bernard and Bailey",885
2019-06-06,Decision São Paulo,Walters Group,884
2019-06-06,Decision São Paulo,Callahan-Hall,883
2019-06-06,Decision São Paulo,Gonzalez and Sons,882
2019-06-06,Decision São Paulo,Gonzalez and Sons,881
